customer_id,tenure_months,plan_type,acquisition_channel,weekly_deliveries_last_8w,skipped_weeks_last_8w,avg_box_price,discount_pct_last_order,support_tickets_last_90d,avg_ticket_resolution_hrs,late_deliveries_last_90d,app_sessions_last_30d,recipe_swaps_last_30d,days_since_last_login,referred_friends_total,loyalty_tier,churned
9172,15,4-person-2meal,organic_search,8,0,11.1,7.1,0,12.4,0,10,1,4,1,none,1
9173,5,4-person-2meal,affiliate,8,0,15.76,16.8,0,14.7,0,12,4,2,1,none,0
9174,11,4-person-2meal,paid_social,6,2,10.38,0,0,8.0,0,8,2,10,0,none,0
9175,8,2-person-3meal,paid_social,8,0,9.86,17.7,1,16.3,1,3,0,0,0,none,0
9176,5,4-person-2meal,email,3,0,11.8,0,2,0.5,0,4,0,16,0,none,1
9177,4,4-person-4meal,affiliate,7,1,11.91,10.1,0,10.4,1,4,2,5,0,none,0
9178,14,2-person-3meal,organic_search,3,3,11.41,13.1,0,33.3,1,5,2,7,0,none,1
9179,1,2-person-4meal,organic_search,4,1,11.4,17.7,0,18.1,1,4,0,18,0,none,1
9180,15,2-person-4meal,referral,4,0,13.24,0,0,0.5,1,6,0,5,0,none,1
9181,2,2-person-4meal,referral,5,2,9.33,0,2,13.7,1,9,1,3,0,silver,0
9182,18,2-person-4meal,organic_search,5,3,12.52,4.1,0,8.0,1,7,2,0,0,none,0
9183,9,2-person-4meal,paid_social,2,0,9.98,0,2,0.5,0,15,1,3,0,none,1
9184,5,4-person-4meal,referral,6,2,15.72,25.7,1,31.0,0,11,1,14,0,silver,1
9185,9,4-person-2meal,organic_search,7,1,11.62,7.2,0,3.2,2,3,2,0,0,none,0
9186,8,2-person-4meal,organic_search,5,1,15.11,14.8,1,14.8,0,2,0,7,0,none,0
9187,8,2-person-4meal,paid_social,6,1,11.46,8.7,2,3.6,1,6,0,9,0,silver,1
9188,11,4-person-4meal,organic_search,6,2,9.89,7.1,1,14.7,1,10,1,10,0,silver,0
9189,8,4-person-4meal,referral,7,1,12.07,8.4,1,12.2,1,0,0,5,0,none,0
9190,18,2-person-3meal,organic_search,2,1,13.67,14.9,0,0.5,0,6,2,0,0,silver,0
9191,8,4-person-2meal,referral,4,0,9.14,11.2,0,12.6,0,18,0,7,0,none,0
9192,11,4-person-2meal,affiliate,7,0,10.39,0,0,24.9,1,4,0,1,0,silver,0
9193,11,4-person-2meal,referral,5,2,10.53,15.3,0,19.2,1,0,0,0,0,none,0
9194,1,4-person-4meal,paid_social,7,0,8.72,4.8,0,2.5,0,4,2,4,0,none,0
9195,10,4-person-4meal,paid_social,2,0,12.98,2.0,0,27.5,1,2,2,0,0,none,0
9196,9,4-person-2meal,email,5,0,11.32,15.3,1,16.0,0,7,0,10,0,none,0
9197,22,2-person-3meal,affiliate,4,3,12.36,9.6,0,13.8,0,6,0,7,0,none,0
9198,13,4-person-2meal,affiliate,5,3,12.79,7.3,2,11.4,0,0,2,5,0,none,1
9199,5,2-person-4meal,paid_social,6,0,11.52,8.8,2,0.5,1,15,0,14,0,none,0
9200,2,2-person-4meal,organic_search,7,0,8.56,15.4,1,24.9,0,2,2,0,0,silver,0
9201,21,4-person-4meal,organic_search,6,1,9.04,13.6,0,38.6,0,0,0,5,0,silver,0
9202,14,4-person-4meal,organic_search,8,0,13.3,8.7,1,16.1,0,7,0,0,0,none,0
9203,1,2-person-4meal,referral,2,1,7.19,19.0,1,29.4,0,0,0,12,0,none,1
9204,8,2-person-4meal,organic_search,7,0,10.54,19.8,0,5.9,0,11,1,21,0,silver,0
9205,17,4-person-2meal,paid_social,8,0,12.28,0,1,12.6,0,8,0,0,0,none,0
9206,2,4-person-4meal,email,1,0,12.09,20.7,0,13.2,0,0,1,0,0,none,0
9207,12,4-person-2meal,affiliate,6,0,12.54,0.1,1,28.7,2,0,0,4,0,silver,1
9208,13,2-person-4meal,organic_search,5,1,9.63,0,1,11.5,1,7,0,4,0,none,1
9209,1,2-person-4meal,paid_social,7,0,11.08,4.7,1,0.5,1,10,0,8,0,silver,0
9210,5,2-person-4meal,referral,7,1,10.83,0,0,14.0,1,7,0,16,0,gold,1
9211,16,2-person-3meal,referral,3,2,13.15,8.5,1,9.1,1,0,4,7,0,none,1
9212,10,4-person-4meal,paid_social,7,0,12.33,10.9,3,31.2,0,1,2,10,0,none,1
9213,17,4-person-2meal,paid_social,3,3,12.64,11.0,3,13.5,0,7,1,7,0,silver,0
9214,1,4-person-2meal,email,1,3,9.93,2.1,1,5.4,0,9,2,8,0,none,1
9215,7,2-person-4meal,paid_social,8,0,9.83,13.4,0,2.7,1,4,0,14,1,silver,1
9216,10,2-person-4meal,organic_search,3,0,5.81,7.1,1,29.5,0,0,2,0,0,none,0
9217,1,4-person-2meal,paid_social,4,4,7.99,4.2,1,2.3,1,15,3,5,0,none,0
9218,10,4-person-4meal,affiliate,5,0,11.29,19.1,1,25.3,0,3,1,9,0,none,1
9219,9,2-person-3meal,referral,6,0,14.97,12.4,1,16.9,0,4,0,7,0,none,0
9220,7,4-person-4meal,organic_search,1,0,13.36,6.5,3,21.5,0,2,0,2,0,none,1
9221,7,4-person-4meal,paid_social,8,0,9.46,18.7,0,17.7,0,5,0,0,0,silver,0
9222,1,2-person-3meal,paid_social,4,1,15.69,5.3,1,9.3,0,0,0,15,0,none,1
9223,1,4-person-4meal,paid_social,7,1,7.32,15.3,0,20.4,0,10,0,0,0,gold,1
9224,2,2-person-4meal,organic_search,7,1,10.36,3.4,0,11.0,0,0,0,7,0,none,0
9225,20,4-person-2meal,organic_search,8,0,9.75,0,2,18.1,0,2,3,8,0,silver,0
9226,9,4-person-4meal,organic_search,6,1,12.22,2.7,0,15.7,0,4,2,1,1,none,0
9227,3,2-person-4meal,paid_social,4,0,15.03,18.3,2,21.3,1,5,0,18,0,silver,0
9228,11,4-person-4meal,organic_search,6,0,14.38,11.1,0,17.2,0,14,2,5,1,silver,0
9229,1,2-person-4meal,organic_search,6,0,7.2,6.9,0,25.4,1,4,1,0,0,gold,0
9230,1,4-person-4meal,paid_social,3,0,12.38,20.5,2,0.5,0,0,0,6,0,silver,0
9231,8,4-person-2meal,paid_social,2,3,13.95,6.2,3,9.2,2,7,0,16,0,silver,1
9232,7,2-person-4meal,email,3,1,11.48,0.6,0,14.8,1,0,2,5,0,silver,1
9233,7,2-person-4meal,organic_search,4,2,12.52,23.7,0,15.4,1,2,2,10,0,silver,1
9234,10,2-person-3meal,organic_search,6,0,12.98,0,1,28.3,1,0,1,13,0,gold,0
9235,15,4-person-2meal,paid_social,3,1,11.14,22.8,0,18.1,0,5,3,2,2,none,0
9236,1,4-person-4meal,paid_social,8,0,10.49,0,3,0.5,0,2,0,0,1,gold,0
9237,1,4-person-4meal,organic_search,6,2,10.36,7.4,0,20.6,1,0,3,0,0,none,0
9238,20,2-person-3meal,paid_social,6,2,10.01,13.0,1,9.1,0,14,2,5,0,none,0
9239,8,2-person-3meal,paid_social,1,3,9.27,12.1,0,17.6,0,3,0,0,1,silver,0
9240,21,2-person-4meal,referral,6,1,11.05,0,0,10.0,0,4,1,0,0,gold,0
9241,5,4-person-4meal,paid_social,7,1,15.15,0,0,13.6,0,4,0,0,0,silver,0
9242,12,2-person-3meal,referral,2,1,12.73,7.6,1,14.0,0,16,2,2,0,silver,0
9243,9,4-person-2meal,referral,5,2,11.61,1.2,0,5.1,1,12,0,0,0,none,0
9244,15,4-person-4meal,paid_social,5,0,11.29,7.6,1,4.2,0,2,1,17,0,none,0
9245,5,2-person-4meal,referral,7,1,7.32,6.1,1,23.1,1,14,1,0,0,silver,0
9246,15,2-person-3meal,referral,2,0,13.86,3.4,1,19.9,0,5,2,0,0,none,0
9247,22,4-person-4meal,affiliate,3,0,8.17,12.1,2,30.7,1,1,2,10,0,none,1
9248,21,4-person-4meal,referral,2,0,7.59,11.4,0,16.3,1,9,0,0,0,silver,0
9249,7,4-person-2meal,affiliate,4,2,11.21,8.9,0,32.6,2,7,3,14,0,none,0
9250,16,4-person-2meal,organic_search,3,0,8.93,5.3,1,16.3,0,0,2,21,0,silver,0
9251,17,4-person-2meal,paid_social,7,1,9.54,3.3,1,22.0,1,3,0,5,0,gold,0
9252,12,4-person-4meal,paid_social,8,0,9.32,18.1,0,10.5,0,1,0,16,0,silver,0
9253,18,2-person-4meal,organic_search,5,0,9.42,9.5,1,31.3,0,6,1,0,1,none,0
9254,1,4-person-4meal,affiliate,2,2,11.67,0,1,0.5,3,3,2,9,0,silver,1
9255,23,4-person-4meal,affiliate,7,1,10.56,8.3,0,11.2,0,15,1,15,1,silver,0
9256,3,2-person-3meal,paid_social,5,0,8.15,13.5,0,13.7,0,7,1,14,0,none,0
9257,12,4-person-4meal,paid_social,2,0,15.62,6.6,0,26.5,1,7,2,8,0,none,1
9258,1,4-person-4meal,email,3,0,12.82,4.7,0,19.3,1,7,0,0,0,silver,1
9259,13,4-person-4meal,referral,4,0,10.29,2.0,1,5.1,0,13,3,10,0,silver,0
9260,18,2-person-4meal,email,5,1,11.1,2.6,0,21.3,0,16,2,0,0,none,0
9261,19,2-person-4meal,affiliate,6,0,10.47,0.3,1,15.2,2,0,0,0,0,silver,0
9262,8,2-person-3meal,paid_social,8,0,11.29,3.6,0,11.3,0,1,1,0,0,gold,0
9263,5,2-person-4meal,paid_social,6,2,9.73,11.1,0,8.1,1,8,0,12,0,silver,0
9264,10,2-person-4meal,referral,8,0,9.87,13.9,2,11.5,1,9,0,20,1,none,0
9265,12,2-person-4meal,paid_social,1,2,10.44,11.5,0,11.6,1,10,0,0,0,silver,1
9266,7,4-person-4meal,organic_search,3,1,15.57,17.7,0,10.6,0,4,1,0,0,none,0
9267,26,2-person-4meal,organic_search,5,0,12.66,3.4,2,26.5,1,0,3,0,0,silver,1
9268,1,2-person-4meal,paid_social,6,1,10.82,0,3,23.2,0,16,2,2,0,silver,1
9269,22,4-person-4meal,referral,5,1,11.77,15.6,0,7.5,0,2,3,1,0,gold,1
9270,15,2-person-3meal,paid_social,4,0,15.35,32.6,0,14.2,0,7,1,7,0,silver,0
9271,10,2-person-3meal,affiliate,8,0,15.76,12.3,0,21.8,1,3,2,0,0,silver,0
9272,20,2-person-3meal,email,8,0,14.12,0,1,19.7,0,3,0,3,0,silver,0
9273,13,4-person-4meal,organic_search,2,2,9.77,8.3,0,0.6,0,10,0,4,0,none,0
9274,9,2-person-3meal,organic_search,8,0,9.61,24.6,1,9.8,0,4,3,14,2,silver,0
9275,1,2-person-3meal,affiliate,6,0,12.48,3.7,2,13.2,2,2,2,9,0,none,1
9276,11,2-person-3meal,paid_social,4,2,12.19,0,0,8.2,1,13,2,0,0,none,0
9277,11,2-person-4meal,paid_social,8,0,7.38,0.1,0,30.8,0,14,0,11,0,none,0
9278,13,2-person-4meal,organic_search,3,0,10.29,0,2,43.7,2,6,2,1,0,gold,1
9279,11,2-person-4meal,paid_social,6,1,8.58,5.1,0,15.0,1,9,1,0,0,gold,0
9280,5,4-person-4meal,email,6,1,13.88,0.2,1,15.1,0,1,3,6,0,none,0
9281,16,4-person-2meal,paid_social,8,0,12.36,5.2,0,10.3,1,11,1,2,0,none,0
9282,4,4-person-4meal,organic_search,4,3,10.59,11.3,0,15.9,0,0,0,3,0,gold,1
9283,13,4-person-4meal,referral,2,3,8.92,9.4,2,17.6,1,7,1,18,0,none,1
9284,12,2-person-3meal,affiliate,7,1,12.03,0,0,10.8,0,2,1,3,0,none,0
9285,12,4-person-4meal,paid_social,4,0,10.93,7.8,0,17.7,1,7,0,13,0,none,0
9286,11,4-person-4meal,paid_social,8,0,9.88,0,0,28.4,3,5,2,1,0,silver,0
9287,4,4-person-4meal,affiliate,5,1,10.64,0,0,6.4,0,2,1,5,0,none,0
9288,8,4-person-4meal,organic_search,6,2,12.38,16.8,0,9.0,0,10,0,0,1,none,0
9289,8,2-person-4meal,paid_social,4,2,11.5,13.0,0,1.5,1,9,0,9,0,none,1
9290,1,2-person-4meal,referral,4,3,11.91,2.9,0,18.4,1,3,1,8,1,silver,1
9291,7,4-person-4meal,paid_social,3,1,12.62,16.4,0,22.8,1,11,0,0,0,none,0
9292,1,4-person-2meal,organic_search,8,0,11.29,7.4,2,13.5,0,7,4,1,0,silver,0
9293,10,4-person-4meal,affiliate,4,0,11.19,0,0,22.5,2,9,1,3,0,none,0
9294,16,2-person-3meal,organic_search,6,2,11.49,13.9,0,8.1,0,6,0,16,0,none,0
9295,1,2-person-3meal,organic_search,0,0,15.22,8.6,0,21.7,1,2,0,26,0,none,1
9296,11,2-person-3meal,affiliate,5,2,15.13,1.1,1,19.8,0,8,0,7,0,silver,0
9297,5,4-person-4meal,organic_search,3,1,14.86,12.3,2,0.5,0,4,0,24,1,gold,0
9298,10,4-person-2meal,referral,3,2,13.97,16.6,0,18.9,0,0,1,21,0,silver,1
9299,4,2-person-4meal,paid_social,8,0,13.71,12.6,0,9.8,0,5,1,9,0,none,0
9300,10,2-person-4meal,affiliate,5,0,10.75,0,1,18.4,1,10,0,9,0,none,0
9301,6,2-person-4meal,affiliate,8,0,11.79,26.5,0,0.5,2,7,0,9,0,none,0
9302,9,4-person-2meal,email,1,2,13.88,1.1,0,2.9,0,11,1,20,1,gold,0
9303,14,2-person-4meal,organic_search,5,1,11.5,6.0,1,20.0,0,13,0,0,0,none,0
9304,10,4-person-4meal,paid_social,5,1,9.46,17.2,0,8.9,0,4,0,9,0,gold,0
9305,13,2-person-3meal,email,8,0,12.43,15.6,1,10.8,1,3,0,8,0,none,0
9306,19,2-person-4meal,affiliate,5,2,12.76,0,0,4.2,0,7,1,11,0,none,0
9307,3,4-person-2meal,referral,2,2,16.04,6.5,1,26.8,0,0,1,4,0,gold,1
9308,5,4-person-4meal,referral,5,1,10.38,10.7,1,0.5,0,5,0,13,0,gold,0
9309,6,4-person-2meal,organic_search,4,0,12.76,4.8,0,24.1,0,15,0,1,0,none,0
9310,1,4-person-4meal,paid_social,7,1,11.06,8.6,1,10.4,0,0,0,2,1,none,1
9311,6,2-person-3meal,referral,4,1,12.67,16.9,0,12.1,1,21,0,16,0,none,1
9312,12,4-person-4meal,paid_social,1,2,13.63,7.0,1,5.9,0,7,0,8,1,silver,1
9313,12,2-person-3meal,organic_search,8,0,9.87,11.6,0,20.1,1,2,2,8,1,none,0
9314,1,2-person-4meal,paid_social,5,0,10.06,23.0,0,4.2,1,1,2,12,0,none,0
9315,4,2-person-4meal,paid_social,8,0,13.97,1.0,1,13.7,1,9,1,4,0,silver,0
9316,27,4-person-2meal,affiliate,5,3,15.88,1.9,0,12.2,0,1,1,0,0,none,0
9317,8,4-person-2meal,paid_social,5,0,17.06,4.8,1,10.2,0,0,0,0,0,gold,0
9318,1,2-person-4meal,referral,7,1,14.14,10.0,2,7.5,2,0,1,14,1,none,0
9319,21,2-person-4meal,paid_social,6,1,11.35,25.0,0,19.9,2,2,0,4,0,none,0
9320,16,4-person-4meal,paid_social,4,2,11.09,13.4,1,38.7,3,4,2,0,0,silver,1
9321,1,4-person-2meal,referral,7,1,10.84,16.3,3,13.7,0,12,0,2,0,none,0
9322,11,2-person-4meal,organic_search,4,0,10.66,0.0,1,10.2,0,6,3,5,0,silver,0
9323,12,2-person-4meal,referral,6,0,10.86,2.2,1,10.4,0,0,1,11,0,none,0
9324,14,4-person-2meal,paid_social,4,1,13.8,7.0,1,11.3,0,2,0,7,0,gold,0
9325,15,4-person-4meal,organic_search,2,1,11.54,0,0,20.4,0,7,1,2,1,none,0
9326,17,2-person-4meal,email,0,2,13.95,24.3,0,2.5,2,11,0,4,0,silver,1
9327,17,4-person-2meal,affiliate,4,2,12.51,1.3,0,9.8,0,7,3,2,0,silver,0
9328,12,4-person-4meal,paid_social,8,0,10.49,0,0,12.5,0,9,0,6,0,none,0
9329,12,4-person-4meal,paid_social,2,2,12.44,4.8,2,16.2,2,9,0,17,0,none,0
9330,11,4-person-2meal,organic_search,3,3,12.54,10.6,0,11.6,0,0,0,0,0,none,0
9331,26,2-person-4meal,paid_social,8,0,13.03,0,0,11.8,0,3,0,22,0,silver,0
9332,5,4-person-2meal,paid_social,8,0,13.77,0,1,0.5,1,7,0,0,0,silver,0
9333,18,2-person-3meal,email,6,1,6.98,4.9,0,28.4,1,5,0,4,0,none,0
9334,6,4-person-2meal,paid_social,4,3,11.8,17.6,0,5.8,0,4,2,5,1,gold,0
9335,11,4-person-4meal,organic_search,4,1,12.17,16.2,0,19.6,0,13,2,21,0,none,0
9336,7,2-person-4meal,organic_search,3,1,9.41,0,0,17.8,0,13,1,13,1,none,0
9337,11,2-person-4meal,organic_search,7,1,11.9,8.9,1,22.8,0,6,0,3,0,none,1
9338,4,2-person-4meal,referral,6,0,8.65,27.0,0,4.3,0,3,0,3,0,silver,0
9339,9,4-person-4meal,referral,7,1,10.04,10.1,0,21.5,1,0,2,17,0,silver,1
9340,30,2-person-4meal,affiliate,0,0,8.99,10.2,0,19.8,0,7,2,1,0,silver,0
9341,7,4-person-2meal,paid_social,5,1,10.66,12.2,0,13.6,1,4,1,4,0,none,1
9342,8,4-person-4meal,paid_social,4,2,13.63,15.9,1,19.1,0,5,0,16,0,silver,0
9343,1,2-person-4meal,paid_social,6,2,10.11,15.2,0,21.4,0,16,3,15,0,silver,0
9344,24,4-person-2meal,paid_social,4,0,8.7,4.0,1,20.4,0,3,2,0,1,silver,0
9345,12,2-person-4meal,organic_search,4,0,12.09,0,0,19.8,0,5,3,18,0,none,0
9346,16,2-person-3meal,organic_search,4,1,10.3,14.8,2,8.4,1,0,0,0,0,none,1
9347,5,2-person-3meal,organic_search,5,1,9.98,6.0,3,12.4,1,1,2,6,0,none,1
9348,14,2-person-4meal,referral,2,1,10.77,19.9,0,17.5,0,0,0,2,1,none,0
9349,11,4-person-4meal,paid_social,1,2,11.97,8.8,0,18.5,2,8,2,0,1,none,0
9350,1,4-person-2meal,email,8,0,8.08,0,0,3.0,1,6,1,0,0,none,0
9351,21,4-person-4meal,paid_social,6,1,8.84,17.6,1,17.5,0,2,0,0,0,none,0
9352,12,4-person-4meal,referral,6,0,12.99,3.3,0,27.6,0,11,3,7,0,none,0
9353,3,2-person-3meal,referral,6,1,9.9,29.2,0,15.1,0,5,0,21,0,silver,0
9354,6,2-person-4meal,organic_search,3,2,14.01,9.1,0,21.3,2,2,1,3,1,silver,1
9355,1,2-person-4meal,affiliate,7,1,10.59,0,0,20.3,0,8,0,4,0,none,0
9356,12,2-person-4meal,email,8,0,14.68,14.7,0,16.9,0,7,1,15,0,gold,1
9357,5,2-person-3meal,referral,8,0,11.01,0,2,20.2,1,0,3,0,0,gold,0
9358,10,4-person-4meal,paid_social,4,4,12.79,0,1,14.7,0,3,1,19,0,silver,1
9359,11,2-person-3meal,organic_search,5,0,14.21,27.2,1,13.2,0,8,1,3,0,none,0
9360,9,2-person-4meal,paid_social,1,0,11.08,6.3,1,19.5,2,5,1,0,2,none,1
9361,14,4-person-2meal,referral,4,3,14.32,10.8,0,5.7,0,4,1,23,0,none,1
9362,6,4-person-4meal,email,6,1,10.99,0.8,1,9.5,0,8,0,7,0,none,1
9363,22,4-person-2meal,paid_social,2,0,13.06,0,0,18.4,1,8,0,0,1,silver,0
9364,15,2-person-4meal,affiliate,5,2,10.44,0,0,16.7,0,3,0,10,0,gold,0
9365,1,4-person-2meal,paid_social,6,2,13.71,1.4,0,13.1,0,6,1,0,0,silver,1
9366,2,2-person-4meal,paid_social,5,1,10.87,22.1,0,29.8,1,5,3,1,0,none,0
9367,11,4-person-2meal,referral,4,3,10.01,10.3,0,16.2,1,9,0,5,0,silver,0
9368,8,4-person-2meal,affiliate,7,1,11.79,6.5,0,0.5,0,8,0,2,0,silver,0
9369,1,2-person-4meal,paid_social,3,2,12.7,4.4,3,20.9,0,15,0,20,0,none,1
9370,11,4-person-4meal,affiliate,6,2,13.01,10.9,0,20.0,0,6,0,6,0,gold,0
9371,1,4-person-2meal,email,6,0,12.04,0,0,9.2,0,0,1,0,1,silver,1
9372,16,2-person-3meal,paid_social,1,1,13.06,0,2,17.0,0,12,2,0,0,none,0
9373,3,2-person-3meal,affiliate,6,2,11.16,11.6,1,24.7,1,8,0,11,0,none,0
9374,1,4-person-2meal,paid_social,7,1,7.12,16.0,0,0.5,1,0,1,4,1,none,1
9375,1,2-person-3meal,email,4,2,10.79,14.3,2,14.1,1,4,2,4,0,gold,1
9376,18,4-person-2meal,email,5,0,12.49,5.7,2,10.2,0,5,3,6,0,silver,0
9377,1,2-person-3meal,referral,4,0,9.81,3.3,1,27.8,0,10,2,10,0,none,0
9378,7,2-person-3meal,organic_search,6,2,11.32,24.1,0,0.5,1,22,3,12,0,none,0
9379,1,2-person-3meal,paid_social,4,1,8.21,22.0,2,25.8,0,14,0,4,1,silver,0
9380,9,4-person-4meal,affiliate,6,1,10.84,26.9,1,0.5,0,3,0,10,0,none,0
9381,1,2-person-3meal,affiliate,5,0,13.08,3.9,2,5.1,0,5,0,1,0,none,1
9382,9,4-person-2meal,affiliate,3,0,11.21,3.2,0,7.3,0,6,0,2,0,none,0
9383,6,2-person-3meal,organic_search,4,0,9.83,11.8,2,18.3,0,5,2,11,0,none,0
9384,7,4-person-4meal,paid_social,3,4,13.62,10.8,1,16.2,0,8,0,10,0,gold,0
9385,21,4-person-4meal,paid_social,4,1,11.76,13.5,0,6.4,0,2,1,10,0,none,0
9386,20,4-person-4meal,paid_social,6,2,10.94,24.9,0,6.0,0,5,1,0,0,silver,0
9387,25,4-person-2meal,paid_social,4,1,11.57,0,2,23.9,0,1,0,3,0,none,1
9388,1,4-person-2meal,affiliate,4,2,11.75,27.1,0,2.4,0,17,1,12,0,silver,1
9389,10,2-person-4meal,paid_social,0,0,14.33,16.6,0,9.8,0,13,2,0,0,none,1
9390,5,2-person-3meal,affiliate,8,0,10.92,4.3,0,8.2,0,0,1,9,0,none,0
9391,1,4-person-4meal,organic_search,7,0,10.66,18.5,1,14.3,0,13,0,11,0,silver,0
9392,15,4-person-2meal,paid_social,7,1,13.59,18.5,0,4.4,1,0,1,1,0,none,0
9393,1,2-person-4meal,email,3,2,11.88,3.3,0,8.1,0,6,0,4,1,none,0
9394,19,2-person-3meal,paid_social,8,0,13.82,12.8,1,11.1,1,0,0,4,1,none,0
9395,1,2-person-3meal,paid_social,8,0,12.77,0.0,0,0.5,0,3,0,14,0,none,1
9396,5,2-person-3meal,affiliate,3,1,13.0,7.7,0,15.4,1,0,1,7,0,silver,0
9397,25,4-person-4meal,paid_social,6,2,9.65,7.5,0,21.0,0,4,0,13,1,none,0
9398,13,4-person-4meal,paid_social,8,0,12.84,14.9,1,10.2,1,4,1,4,0,silver,0
9399,15,4-person-2meal,organic_search,4,1,13.66,12.2,0,4.0,2,12,3,4,0,none,0
9400,5,2-person-3meal,paid_social,5,3,8.29,14.0,0,12.8,1,0,0,8,0,none,0
9401,10,2-person-4meal,paid_social,5,3,11.66,10.5,1,21.6,0,10,0,18,0,silver,1
9402,11,4-person-2meal,paid_social,6,2,10.98,13.8,0,15.4,1,15,0,9,0,gold,0
9403,8,2-person-3meal,email,4,1,13.52,17.1,1,0.5,0,0,0,24,0,silver,1
9404,17,4-person-2meal,email,4,3,10.99,3.3,0,29.0,0,0,1,6,0,none,0
9405,8,4-person-4meal,paid_social,0,1,11.55,1.8,1,23.8,0,8,0,1,0,silver,1
9406,2,4-person-4meal,email,2,2,10.33,10.0,0,27.2,0,12,0,0,0,silver,1
9407,6,4-person-2meal,email,3,4,11.33,0,1,20.3,0,0,0,15,0,none,0
9408,8,2-person-4meal,paid_social,4,0,9.93,12.0,0,23.2,0,2,0,0,1,silver,0
9409,11,4-person-4meal,organic_search,3,2,11.15,0,2,4.0,0,10,1,0,0,none,1
9410,1,4-person-4meal,paid_social,7,1,11.22,12.1,0,13.0,2,7,0,0,0,none,0
9411,6,4-person-2meal,organic_search,4,1,13.13,12.6,2,7.9,0,0,0,4,1,none,0
9412,4,2-person-3meal,affiliate,7,0,11.61,32.3,0,28.8,0,5,0,8,0,none,1
9413,9,4-person-4meal,email,3,0,12.49,13.6,0,0.5,0,11,2,0,0,none,0
9414,15,2-person-4meal,paid_social,6,1,8.2,10.4,0,21.9,1,1,1,1,0,none,1
9415,12,2-person-4meal,organic_search,2,1,10.57,22.8,0,19.7,0,5,0,0,2,silver,0
9416,4,2-person-3meal,paid_social,4,0,11.51,3.3,0,5.9,0,16,1,3,0,none,1
9417,8,2-person-4meal,email,4,0,12.21,7.8,3,13.5,0,8,0,4,0,silver,1
9418,8,4-person-2meal,organic_search,7,1,14.41,14.8,2,37.5,1,0,2,0,1,none,0
9419,10,4-person-4meal,affiliate,2,3,13.39,3.3,2,23.2,0,7,2,5,0,none,0
9420,3,4-person-2meal,paid_social,5,1,13.01,18.2,0,8.1,2,5,3,12,0,none,0
9421,4,4-person-4meal,paid_social,3,4,12.15,0,0,23.5,0,0,0,4,0,silver,0
9422,6,2-person-4meal,referral,6,0,8.69,10.3,3,31.5,0,1,2,2,1,silver,0
9423,7,4-person-4meal,email,1,4,11.9,22.8,0,6.9,0,6,4,15,0,gold,1
9424,11,4-person-2meal,paid_social,4,1,9.22,0,0,13.7,2,6,0,0,0,none,1
9425,9,2-person-3meal,paid_social,4,3,12.09,23.2,0,7.2,0,4,1,0,0,gold,1
9426,1,2-person-3meal,affiliate,4,0,15.26,3.0,1,15.7,0,1,0,8,1,silver,0
9427,12,2-person-3meal,organic_search,3,5,9.4,21.8,0,17.4,1,11,0,0,0,none,1
9428,12,2-person-4meal,organic_search,2,2,12.24,21.4,1,25.0,0,2,2,14,0,silver,0
9429,8,2-person-4meal,paid_social,4,2,8.63,12.3,0,2.0,0,13,0,13,1,silver,0
9430,16,2-person-4meal,organic_search,2,2,13.71,17.6,0,0.5,0,1,0,8,0,none,0
9431,9,2-person-4meal,organic_search,6,0,12.81,0,0,29.8,2,9,2,14,0,silver,0
9432,5,2-person-4meal,affiliate,4,1,9.13,14.1,0,35.5,0,2,3,2,0,none,1
9433,9,4-person-2meal,email,7,1,12.98,6.1,0,17.1,0,9,0,10,0,silver,0
9434,8,2-person-4meal,affiliate,3,0,11.9,5.1,0,0.5,0,4,0,0,0,none,0
9435,4,2-person-4meal,paid_social,0,4,8.21,0,2,15.0,1,2,2,3,1,silver,1
9436,15,4-person-2meal,paid_social,3,2,10.15,0,0,19.7,1,2,1,28,0,none,1
9437,13,2-person-4meal,paid_social,8,0,6.75,13.6,0,17.3,0,11,3,10,0,silver,0
9438,15,2-person-3meal,paid_social,1,2,8.4,20.2,2,23.5,0,0,1,18,0,silver,1
9439,1,4-person-4meal,email,7,0,10.77,0,0,19.0,1,4,0,15,0,none,1
9440,15,2-person-3meal,paid_social,6,2,14.66,9.1,0,26.8,1,11,1,11,0,none,0
9441,12,2-person-4meal,affiliate,4,1,14.12,6.9,1,18.2,0,5,1,0,0,none,0
9442,4,2-person-4meal,paid_social,6,2,11.14,18.0,0,11.5,0,9,0,1,0,gold,0
9443,1,4-person-4meal,organic_search,2,0,11.04,9.4,1,1.2,1,0,2,1,0,none,1
9444,8,2-person-3meal,referral,4,1,10.31,4.6,0,9.9,0,17,4,3,1,silver,0
9445,26,4-person-4meal,paid_social,1,1,12.82,0,0,25.4,0,0,3,12,0,none,1
9446,15,4-person-2meal,organic_search,5,0,9.96,4.8,0,1.8,0,7,0,2,0,silver,0
9447,9,2-person-4meal,affiliate,4,1,9.94,1.4,0,6.5,0,0,0,0,0,none,1
9448,14,2-person-3meal,paid_social,4,1,11.69,0,0,9.3,0,0,0,6,0,none,1
9449,18,2-person-4meal,paid_social,8,0,14.17,15.9,0,13.2,0,7,0,7,1,none,0
9450,11,4-person-4meal,affiliate,6,2,11.35,14.1,1,7.0,0,7,1,0,0,none,0
